recipe_id,ingredient_id,ingredient_name,quantity
f2137ac6-9d7c-3224-b767-e2d41b482832,fb6c5148-bc0f-3906-98eb-e7979f0df153,Provola,30 g
f2137ac6-9d7c-3224-b767-e2d41b482832,64f2b7e3-7d3c-32a7-9d30-8daa66bf29a7,Olive taggiasche,denocciolate 18
f2137ac6-9d7c-3224-b767-e2d41b482832,3b1cbbdc-0622-3c96-82db-4f3d55001b64,Tuorli,1
f2137ac6-9d7c-3224-b767-e2d41b482832,b1030499-78cd-344a-8c79-cbf5369ff8d5,Latte intero,10 g
f2137ac6-9d7c-3224-b767-e2d41b482832,13d4dcd6-ccff-3016-a8b7-fa7701f20815,Olio extravergine d'oliva,q.b.
d779b09e-f869-3135-8a6a-c84cb79108f1,e691ee6f-6156-3276-b193-1bba58b15697,Mele stark,4
d779b09e-f869-3135-8a6a-c84cb79108f1,e30b94d7-2677-3267-a3fb-b06b48ceaa64,Zucchero,200 g
d779b09e-f869-3135-8a6a-c84cb79108f1,8bb9fb3e-c490-3ce9-baf4-94e986e1157f,Acqua,100 g
d779b09e-f869-3135-8a6a-c84cb79108f1,b3c6c17d-493f-3676-ae66-ece8fbc1b652,Glucosio,20 g
d779b09e-f869-3135-8a6a-c84cb79108f1,4d9baac1-2f03-3573-adc6-1fccc0bc9a6f,Cannella in polvere,½ cucchiaino
d779b09e-f869-3135-8a6a-c84cb79108f1,9a4d72d5-d34d-3e4a-8b09-5bb4a4629d92,Coloranti alimentari,"in polvere, rosso q.b."
dc38a139-4674-33dd-a43e-072d2491b0e9,88087e58-ec29-3182-a4c1-64250b687763,Verza,"(da pulire) 1,5 kg"
dc38a139-4674-33dd-a43e-072d2491b0e9,0790d8f7-d6fc-30ae-bf0b-40182ec797a8,Prosciutto cotto,150 g
dc38a139-4674-33dd-a43e-072d2491b0e9,7a5708bd-a1f0-3b96-840c-1657e2cea8d5,Emmentaler,100 g
dc38a139-4674-33dd-a43e-072d2491b0e9,fb4551bc-15d3-3729-9c79-a6582feb9df0,Parmigiano Reggiano DOP,130 g
dc38a139-4674-33dd-a43e-072d2491b0e9,4dc3800d-63d1-3d5d-8501-18f3b6ee05be,Pane,100 g
dc38a139-4674-33dd-a43e-072d2491b0e9,a41f611a-9ae8-3ec7-9816-054a6e1bc3e2,Aglio,2 spicchi
dc38a139-4674-33dd-a43e-072d2491b0e9,13d4dcd6-ccff-3016-a8b7-fa7701f20815,Olio extravergine d'oliva,q.b.
dc38a139-4674-33dd-a43e-072d2491b0e9,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,q.b.
d5386ba7-c43e-3f1b-86b3-28229d810fd7,0fbc2ca8-075f-3dd4-989d-3868994ce325,Zucca mantovana,500 g
d5386ba7-c43e-3f1b-86b3-28229d810fd7,53637e65-d835-35ac-b31c-eb0e85591196,Patate rosse,400 g
d5386ba7-c43e-3f1b-86b3-28229d810fd7,3cda6d98-dad4-3969-834b-002e5041f82f,Farina 00,150 g
d5386ba7-c43e-3f1b-86b3-28229d810fd7,3b1cbbdc-0622-3c96-82db-4f3d55001b64,Tuorli,2
d5386ba7-c43e-3f1b-86b3-28229d810fd7,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,q.b.
d5386ba7-c43e-3f1b-86b3-28229d810fd7,d3ef3074-44d7-3c06-86e9-5cc9960dc87b,Semola di grano duro rimacinata,(per spolverizzare) q.b.
4c2058fb-8b55-342f-a448-705dedd64656,dc6a3069-0fa6-3811-a202-7fae6d31faae,Riso Carnaroli,320 g
4c2058fb-8b55-342f-a448-705dedd64656,4c245fde-13b6-358a-ae86-3d3dbd9338a1,Pancetta dolce,150 g
4c2058fb-8b55-342f-a448-705dedd64656,f856a534-b5c1-3826-a891-2badccca32e0,Zafferano,"(2 bustine da 0,15 g cad) 0,3 g"
4c2058fb-8b55-342f-a448-705dedd64656,e33a7fef-9a8d-36c9-a308-1743117f3e67,Cipolle ramate,1
4c2058fb-8b55-342f-a448-705dedd64656,881fd61d-4f59-317f-ae80-36a9342237cf,Vino bianco secco,60 g
4c2058fb-8b55-342f-a448-705dedd64656,13d4dcd6-ccff-3016-a8b7-fa7701f20815,Olio extravergine d'oliva,q.b.
4c2058fb-8b55-342f-a448-705dedd64656,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,q.b.
4c2058fb-8b55-342f-a448-705dedd64656,39bf8879-de05-394f-af6a-c761be7c9bf7,Pepe nero,q.b.
4c2058fb-8b55-342f-a448-705dedd64656,9460a787-eae6-320c-9e91-f2f7ae5def86,Brodo vegetale,"1,5 l"
4c2058fb-8b55-342f-a448-705dedd64656,9d86273c-49c7-3045-862e-e05cd7305c60,Burro,freddo 80 g
4c2058fb-8b55-342f-a448-705dedd64656,fb4551bc-15d3-3729-9c79-a6582feb9df0,Parmigiano Reggiano DOP,da grattugiare 80 g
c14658a2-87ca-3133-93d9-8df31baff32e,bfb58867-91ac-3caa-8647-0835633dfa9d,Broccoli,"1,5 kg"
c14658a2-87ca-3133-93d9-8df31baff32e,52a4f209-4660-3764-8606-1eb1aaef6372,Pepe bianco,da macinare al momento q.b.
c14658a2-87ca-3133-93d9-8df31baff32e,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,q.b.
c14658a2-87ca-3133-93d9-8df31baff32e,2e1d7fc8-9ff1-3691-b5f8-7325d9144b0c,Uova,2
c14658a2-87ca-3133-93d9-8df31baff32e,39d3140c-ed2f-3f77-9ef4-5e87503b5587,Grana Padano DOP,da grattugiare 40 g
c14658a2-87ca-3133-93d9-8df31baff32e,9d86273c-49c7-3045-862e-e05cd7305c60,Burro,per gli stampi
c14658a2-87ca-3133-93d9-8df31baff32e,b1030499-78cd-344a-8c79-cbf5369ff8d5,Latte intero,250 ml
c14658a2-87ca-3133-93d9-8df31baff32e,9d86273c-49c7-3045-862e-e05cd7305c60,Burro,30 g
c14658a2-87ca-3133-93d9-8df31baff32e,3cda6d98-dad4-3969-834b-002e5041f82f,Farina 00,25 g
c14658a2-87ca-3133-93d9-8df31baff32e,8bf243a0-99cc-36cd-83a3-6b933b4158a8,Noce moscata,da grattugiare 1 pizzico
c14658a2-87ca-3133-93d9-8df31baff32e,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,q.b.
c14658a2-87ca-3133-93d9-8df31baff32e,243d3443-f49e-3f1e-8008-a32a374f0bf4,Caprino,250 g
c14658a2-87ca-3133-93d9-8df31baff32e,b1030499-78cd-344a-8c79-cbf5369ff8d5,Latte intero,q.b.
c14658a2-87ca-3133-93d9-8df31baff32e,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,q.b.
c14658a2-87ca-3133-93d9-8df31baff32e,52a4f209-4660-3764-8606-1eb1aaef6372,Pepe bianco,da macinare al momento q.b.
23c955cd-881a-31b7-9c9e-6b9530768b43,67adc40d-d4bf-32a4-8e55-0f962fcb1153,Cavolo nero,200 g
23c955cd-881a-31b7-9c9e-6b9530768b43,38c714f7-e65f-390a-ae3d-4ee7b8ecade3,Pane per tramezzini,185 g
23c955cd-881a-31b7-9c9e-6b9530768b43,2e1d7fc8-9ff1-3691-b5f8-7325d9144b0c,Uova,1
23c955cd-881a-31b7-9c9e-6b9530768b43,39d3140c-ed2f-3f77-9ef4-5e87503b5587,Grana Padano DOP,(da grattugiare) 100 g
23c955cd-881a-31b7-9c9e-6b9530768b43,8bb9fb3e-c490-3ce9-baf4-94e986e1157f,Acqua,80 g
23c955cd-881a-31b7-9c9e-6b9530768b43,643c95ca-a6b8-3a46-b5e2-15370fe1bfed,Prezzemolo,q.b.
23c955cd-881a-31b7-9c9e-6b9530768b43,13d4dcd6-ccff-3016-a8b7-fa7701f20815,Olio extravergine d'oliva,q.b.
23c955cd-881a-31b7-9c9e-6b9530768b43,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,q.b.
23c955cd-881a-31b7-9c9e-6b9530768b43,39bf8879-de05-394f-af6a-c761be7c9bf7,Pepe nero,q.b.
2631fc22-0931-3ea3-a5b7-620f973eb4e6,9d86273c-49c7-3045-862e-e05cd7305c60,Burro,75 g
2631fc22-0931-3ea3-a5b7-620f973eb4e6,e30b94d7-2677-3267-a3fb-b06b48ceaa64,Zucchero,250 g
2631fc22-0931-3ea3-a5b7-620f973eb4e6,2e1d7fc8-9ff1-3691-b5f8-7325d9144b0c,Uova,1
2631fc22-0931-3ea3-a5b7-620f973eb4e6,3cda6d98-dad4-3969-834b-002e5041f82f,Farina 00,250 g
2631fc22-0931-3ea3-a5b7-620f973eb4e6,ee53d22e-f135-313a-b204-cff73d4199a4,Estratto di vaniglia,1 cucchiaino
2631fc22-0931-3ea3-a5b7-620f973eb4e6,b3dc3655-5eb3-3ef1-aad9-7cbd1d240c6f,Lievito in polvere per dolci,6 g
2631fc22-0931-3ea3-a5b7-620f973eb4e6,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,½ cucchiaino
2631fc22-0931-3ea3-a5b7-620f973eb4e6,b1030499-78cd-344a-8c79-cbf5369ff8d5,Latte intero,180 g
2631fc22-0931-3ea3-a5b7-620f973eb4e6,6e2f9039-f868-3304-ba60-57a75a319272,Burro di arachidi,non zuccherato 130 g
9859b36d-1f12-33b9-bc92-1c161984ccf6,3cda6d98-dad4-3969-834b-002e5041f82f,Farina 00,300 g
9859b36d-1f12-33b9-bc92-1c161984ccf6,2e1d7fc8-9ff1-3691-b5f8-7325d9144b0c,Uova,(circa 5) 300 g
9859b36d-1f12-33b9-bc92-1c161984ccf6,9d86273c-49c7-3045-862e-e05cd7305c60,Burro,200 g
9859b36d-1f12-33b9-bc92-1c161984ccf6,7e7eec09-72ab-35ae-8eb3-2748a37c1355,Zucchero a velo,200 g
9859b36d-1f12-33b9-bc92-1c161984ccf6,fd5c63aa-3c45-3e20-b087-d6a94f1530e7,Yogurt greco,150 g
9859b36d-1f12-33b9-bc92-1c161984ccf6,f732d2fd-3901-3de5-a2cd-071b1336d16f,Fecola di patate,50 g
9859b36d-1f12-33b9-bc92-1c161984ccf6,b3dc3655-5eb3-3ef1-aad9-7cbd1d240c6f,Lievito in polvere per dolci,15 g
9859b36d-1f12-33b9-bc92-1c161984ccf6,e41572be-086d-388e-b67a-e2c1df3eb834,Baccello di vaniglia,semi 1
9859b36d-1f12-33b9-bc92-1c161984ccf6,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,4 g
9859b36d-1f12-33b9-bc92-1c161984ccf6,9d86273c-49c7-3045-862e-e05cd7305c60,Burro,q.b.
9859b36d-1f12-33b9-bc92-1c161984ccf6,3cda6d98-dad4-3969-834b-002e5041f82f,Farina 00,q.b.
63a728b1-cfb8-38a5-953a-d7d4330e597f,622ad316-f53a-3665-a2e6-46c3d6af4162,Pomodori San Marzano,"1,5 kg"
63a728b1-cfb8-38a5-953a-d7d4330e597f,13d4dcd6-ccff-3016-a8b7-fa7701f20815,Olio extravergine d'oliva,30 g
63a728b1-cfb8-38a5-953a-d7d4330e597f,6df8d955-1116-36f1-ba3a-50ddcfc2a9bf,Basilico,5 foglie
63a728b1-cfb8-38a5-953a-d7d4330e597f,a41f611a-9ae8-3ec7-9816-054a6e1bc3e2,Aglio,1 spicchio
63a728b1-cfb8-38a5-953a-d7d4330e597f,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,q.b.
63a728b1-cfb8-38a5-953a-d7d4330e597f,d1e0a2d1-19a9-3c4c-80a9-7d7068e7be56,Panna fresca liquida,q.b.
63a728b1-cfb8-38a5-953a-d7d4330e597f,6df8d955-1116-36f1-ba3a-50ddcfc2a9bf,Basilico,q.b.
d34f2754-66d4-39e7-8a09-03fc74f47d34,31b00dd6-c093-3806-9635-efde155237d0,Controfiletto di manzo,1 kg
d34f2754-66d4-39e7-8a09-03fc74f47d34,acedbe26-7141-3346-b100-83146110d004,Sale grosso,60 g
d34f2754-66d4-39e7-8a09-03fc74f47d34,ec66f971-612a-3156-8fc0-64fb16216cae,Salvia,15 g
d34f2754-66d4-39e7-8a09-03fc74f47d34,b3513445-f42a-3a53-82dc-2dc6782a6235,Rosmarino,15 g
d34f2754-66d4-39e7-8a09-03fc74f47d34,13d4dcd6-ccff-3016-a8b7-fa7701f20815,Olio extravergine d'oliva,30 g
d34f2754-66d4-39e7-8a09-03fc74f47d34,23295144-d2eb-3a5a-99fa-a73e47a09479,Senape gialla in polvere,½ cucchiaino
d34f2754-66d4-39e7-8a09-03fc74f47d34,3397fef0-8e00-3b30-a3b2-13fb4d0d418a,Patate,600 g
d34f2754-66d4-39e7-8a09-03fc74f47d34,13d4dcd6-ccff-3016-a8b7-fa7701f20815,Olio extravergine d'oliva,20 g
d34f2754-66d4-39e7-8a09-03fc74f47d34,9d86273c-49c7-3045-862e-e05cd7305c60,Burro,40 g
d34f2754-66d4-39e7-8a09-03fc74f47d34,a41f611a-9ae8-3ec7-9816-054a6e1bc3e2,Aglio,1 spicchio
d34f2754-66d4-39e7-8a09-03fc74f47d34,b3513445-f42a-3a53-82dc-2dc6782a6235,Rosmarino,1 rametto
d34f2754-66d4-39e7-8a09-03fc74f47d34,d74a28b5-1e6a-3c4d-94f2-805aec387df5,Succo di limone,1
d34f2754-66d4-39e7-8a09-03fc74f47d34,13d4dcd6-ccff-3016-a8b7-fa7701f20815,Olio extravergine d'oliva,30 g
d34f2754-66d4-39e7-8a09-03fc74f47d34,d0d48297-f86a-35ca-950e-dd4882db7f80,Senape,1 cucchiaino
91d1fdfc-65ac-3945-a2a0-053fc26b26f8,9d86273c-49c7-3045-862e-e05cd7305c60,Burro,freddo di frigo 95 g
91d1fdfc-65ac-3945-a2a0-053fc26b26f8,3cda6d98-dad4-3969-834b-002e5041f82f,Farina 00,190 g
91d1fdfc-65ac-3945-a2a0-053fc26b26f8,7e7eec09-72ab-35ae-8eb3-2748a37c1355,Zucchero a velo,75 g
91d1fdfc-65ac-3945-a2a0-053fc26b26f8,3b1cbbdc-0622-3c96-82db-4f3d55001b64,Tuorli,(circa 2) 40 g
91d1fdfc-65ac-3945-a2a0-053fc26b26f8,e9d64fac-d42b-32b3-aba8-eaade105acb4,Scorza di limone,non trattato 1
91d1fdfc-65ac-3945-a2a0-053fc26b26f8,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,1 pizzico
91d1fdfc-65ac-3945-a2a0-053fc26b26f8,b1030499-78cd-344a-8c79-cbf5369ff8d5,Latte intero,500 ml
91d1fdfc-65ac-3945-a2a0-053fc26b26f8,e30b94d7-2677-3267-a3fb-b06b48ceaa64,Zucchero,150 g
91d1fdfc-65ac-3945-a2a0-053fc26b26f8,3b1cbbdc-0622-3c96-82db-4f3d55001b64,Tuorli,(circa 6) 110 g
91d1fdfc-65ac-3945-a2a0-053fc26b26f8,f732d2fd-3901-3de5-a2cd-071b1336d16f,Fecola di patate,35 g
91d1fdfc-65ac-3945-a2a0-053fc26b26f8,3cda6d98-dad4-3969-834b-002e5041f82f,Farina 00,35 g
91d1fdfc-65ac-3945-a2a0-053fc26b26f8,e9d64fac-d42b-32b3-aba8-eaade105acb4,Scorza di limone,non trattati 2
91d1fdfc-65ac-3945-a2a0-053fc26b26f8,2e1d7fc8-9ff1-3691-b5f8-7325d9144b0c,Uova,1
e65121cf-6153-3499-971e-8cdf3f9027c2,93a41274-b492-34dd-8f9e-a673d16be638,Ditalini,250 g
e65121cf-6153-3499-971e-8cdf3f9027c2,ff348359-44b4-3460-b7b4-4c1a9f481be9,Ceci precotti,(peso sgocciolato) 500 g
e65121cf-6153-3499-971e-8cdf3f9027c2,0b9ed64c-46e9-33a3-a885-30773699ab39,Scalogno,1
e65121cf-6153-3499-971e-8cdf3f9027c2,6fd176f8-2446-3111-9df1-3329f28cb31e,Concentrato di pomodoro,1 cucchiaio
e65121cf-6153-3499-971e-8cdf3f9027c2,ec66f971-612a-3156-8fc0-64fb16216cae,Salvia,q.b.
e65121cf-6153-3499-971e-8cdf3f9027c2,8bb9fb3e-c490-3ce9-baf4-94e986e1157f,Acqua,q.b.
e65121cf-6153-3499-971e-8cdf3f9027c2,13d4dcd6-ccff-3016-a8b7-fa7701f20815,Olio extravergine d'oliva,q.b.
e65121cf-6153-3499-971e-8cdf3f9027c2,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,q.b.
e65121cf-6153-3499-971e-8cdf3f9027c2,39bf8879-de05-394f-af6a-c761be7c9bf7,Pepe nero,q.b.
e65121cf-6153-3499-971e-8cdf3f9027c2,39d3140c-ed2f-3f77-9ef4-5e87503b5587,Grana Padano DOP,(da grattugiare) 70 g
e65121cf-6153-3499-971e-8cdf3f9027c2,13d4dcd6-ccff-3016-a8b7-fa7701f20815,Olio extravergine d'oliva,q.b.
9460a787-eae6-320c-9e91-f2f7ae5def86,8bb9fb3e-c490-3ce9-baf4-94e986e1157f,Acqua,2 l
9460a787-eae6-320c-9e91-f2f7ae5def86,205456bd-86c9-3cb5-89d1-6daecdc66372,Sedano,150 g
9460a787-eae6-320c-9e91-f2f7ae5def86,e7a0b01c-8039-3e0b-8d89-3e8aae5e024b,Carote,200 g
9460a787-eae6-320c-9e91-f2f7ae5def86,b9a33741-260e-3301-9fd9-3a5ba577708b,Cipolle dorate,200 g
9460a787-eae6-320c-9e91-f2f7ae5def86,ed066ab5-fc89-3bd7-8d28-3a53b9107e31,Pomodori ramati,150 g
9460a787-eae6-320c-9e91-f2f7ae5def86,6f16943d-0172-3f29-8114-de16da15875a,Pepe nero in grani,q.b.
9460a787-eae6-320c-9e91-f2f7ae5def86,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,q.b.
95e9cb1a-88fe-3bdd-8fcc-e55615bd35ab,074a0726-0e10-37ed-9f9d-ea1359953ac4,Ditaloni Rigati,320 g
95e9cb1a-88fe-3bdd-8fcc-e55615bd35ab,eb05b21a-41de-30d6-a79d-288f4a479c5a,Pisellini,freschi interi da sgranare 1 kg
95e9cb1a-88fe-3bdd-8fcc-e55615bd35ab,bb1e77b7-a18b-3771-9ec6-45500efc5bf0,Cipollotto fresco,100 g
95e9cb1a-88fe-3bdd-8fcc-e55615bd35ab,13d4dcd6-ccff-3016-a8b7-fa7701f20815,Olio extravergine d'oliva,30 g
95e9cb1a-88fe-3bdd-8fcc-e55615bd35ab,fb4551bc-15d3-3729-9c79-a6582feb9df0,Parmigiano Reggiano DOP,grattugiato 30 g
95e9cb1a-88fe-3bdd-8fcc-e55615bd35ab,39bf8879-de05-394f-af6a-c761be7c9bf7,Pepe nero,q.b.
95e9cb1a-88fe-3bdd-8fcc-e55615bd35ab,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,q.b.
9e3ffc4e-7bfe-3a7e-91bc-f66a4d4bc83c,b1030499-78cd-344a-8c79-cbf5369ff8d5,Latte intero,tiepido (circa 40°) 500 g
9e3ffc4e-7bfe-3a7e-91bc-f66a4d4bc83c,2e1d7fc8-9ff1-3691-b5f8-7325d9144b0c,Uova,(circa 4 medie) a temperatura ambiente 220 g
9e3ffc4e-7bfe-3a7e-91bc-f66a4d4bc83c,e30b94d7-2677-3267-a3fb-b06b48ceaa64,Zucchero,150 g
9e3ffc4e-7bfe-3a7e-91bc-f66a4d4bc83c,9d86273c-49c7-3045-862e-e05cd7305c60,Burro,"fuso, intiepidito 125 g"
9e3ffc4e-7bfe-3a7e-91bc-f66a4d4bc83c,3cda6d98-dad4-3969-834b-002e5041f82f,Farina 00,65 g
9e3ffc4e-7bfe-3a7e-91bc-f66a4d4bc83c,9abbcede-f2d2-3206-ba32-34fb4ef3fa9b,Cacao amaro in polvere,50 g
9e3ffc4e-7bfe-3a7e-91bc-f66a4d4bc83c,8bb9fb3e-c490-3ce9-baf4-94e986e1157f,Acqua,fredda 10 g
9e3ffc4e-7bfe-3a7e-91bc-f66a4d4bc83c,ee53d22e-f135-313a-b204-cff73d4199a4,Estratto di vaniglia,10 g
9e3ffc4e-7bfe-3a7e-91bc-f66a4d4bc83c,d74a28b5-1e6a-3c4d-94f2-805aec387df5,Succo di limone,5 g
9e3ffc4e-7bfe-3a7e-91bc-f66a4d4bc83c,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,1 pizzico
9e3ffc4e-7bfe-3a7e-91bc-f66a4d4bc83c,7e7eec09-72ab-35ae-8eb3-2748a37c1355,Zucchero a velo,q.b.
9e3ffc4e-7bfe-3a7e-91bc-f66a4d4bc83c,9d86273c-49c7-3045-862e-e05cd7305c60,Burro,q.b.
ac5c010f-0179-364a-bfb9-6707cb3a7896,5d66c112-de92-31f7-8762-fa8505341213,Polpo,"1,5 kg"
ac5c010f-0179-364a-bfb9-6707cb3a7896,e7a0b01c-8039-3e0b-8d89-3e8aae5e024b,Carote,1
ac5c010f-0179-364a-bfb9-6707cb3a7896,d5ec203d-45a5-3e67-b068-ae1e72bb2e3e,Cipolle,1
ac5c010f-0179-364a-bfb9-6707cb3a7896,57f2d866-2661-31d4-9fc1-0f0717fa7f34,Bacche di ginepro,6
ac5c010f-0179-364a-bfb9-6707cb3a7896,6f16943d-0172-3f29-8114-de16da15875a,Pepe nero in grani,4
ac5c010f-0179-364a-bfb9-6707cb3a7896,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,q.b.
ac5c010f-0179-364a-bfb9-6707cb3a7896,205456bd-86c9-3cb5-89d1-6daecdc66372,Sedano,costa 1
ac5c010f-0179-364a-bfb9-6707cb3a7896,782cad54-a35c-3eee-95f1-f892852c6d05,Alloro,2 foglie
ac5c010f-0179-364a-bfb9-6707cb3a7896,d74a28b5-1e6a-3c4d-94f2-805aec387df5,Succo di limone,1
ac5c010f-0179-364a-bfb9-6707cb3a7896,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,q.b.
ac5c010f-0179-364a-bfb9-6707cb3a7896,13d4dcd6-ccff-3016-a8b7-fa7701f20815,Olio extravergine d'oliva,q.b.
ac5c010f-0179-364a-bfb9-6707cb3a7896,a41f611a-9ae8-3ec7-9816-054a6e1bc3e2,Aglio,1 spicchio
ac5c010f-0179-364a-bfb9-6707cb3a7896,643c95ca-a6b8-3a46-b5e2-15370fe1bfed,Prezzemolo,q.b.
51916ded-88f5-33e3-b93c-fecf4cb8f2f0,6b501b8c-74fd-39b9-b76b-188abe0e5940,Catalogna,"1,5 kg"
51916ded-88f5-33e3-b93c-fecf4cb8f2f0,fb2b804f-f67b-3e89-b19f-6a2682c2cc5d,Acciughe (alici),filetti sott'olio 4
51916ded-88f5-33e3-b93c-fecf4cb8f2f0,13d4dcd6-ccff-3016-a8b7-fa7701f20815,Olio extravergine d'oliva,30 g
51916ded-88f5-33e3-b93c-fecf4cb8f2f0,5b37c859-6505-34a2-bb0a-0e6f576e6a7d,Aceto di vino bianco,10 g
51916ded-88f5-33e3-b93c-fecf4cb8f2f0,a41f611a-9ae8-3ec7-9816-054a6e1bc3e2,Aglio,½ spicchio
51916ded-88f5-33e3-b93c-fecf4cb8f2f0,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,q.b.
51916ded-88f5-33e3-b93c-fecf4cb8f2f0,39bf8879-de05-394f-af6a-c761be7c9bf7,Pepe nero,q.b.
e616a8ac-7d53-38e2-8285-a63e848cf7a7,8bb9fb3e-c490-3ce9-baf4-94e986e1157f,Acqua,a temperatura ambiente 150 g
e616a8ac-7d53-38e2-8285-a63e848cf7a7,3cda6d98-dad4-3969-834b-002e5041f82f,Farina 00,250 g
e616a8ac-7d53-38e2-8285-a63e848cf7a7,1fefae41-ede7-391f-bbd1-6c632b5ca971,Lievito di birra fresco,"2,5 g"
e616a8ac-7d53-38e2-8285-a63e848cf7a7,a2959620-f4ed-3657-8c44-52ad7155509e,Semola,50 g
e616a8ac-7d53-38e2-8285-a63e848cf7a7,1fefae41-ede7-391f-bbd1-6c632b5ca971,Lievito di birra fresco,1 g
e616a8ac-7d53-38e2-8285-a63e848cf7a7,8bb9fb3e-c490-3ce9-baf4-94e986e1157f,Acqua,a temperatura ambiente 38 g
e616a8ac-7d53-38e2-8285-a63e848cf7a7,eb6ca208-0d74-3a0b-886a-16094726ca80,Miele,5 g
e616a8ac-7d53-38e2-8285-a63e848cf7a7,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,5 g
7e69e036-7364-3b4b-81fc-bf56f8179c47,3cda6d98-dad4-3969-834b-002e5041f82f,Farina 00,150 g
7e69e036-7364-3b4b-81fc-bf56f8179c47,7f89a1d3-6712-3b13-a0ce-d9295f94cd90,Farina di grano saraceno,100 g
7e69e036-7364-3b4b-81fc-bf56f8179c47,6402295c-04c5-39e8-a00b-9cfc9a2a0181,Birra chiara,ben fredda 250 g
7e69e036-7364-3b4b-81fc-bf56f8179c47,0184a1b9-120f-32f9-96ee-d0dfcd003310,Acqua gassata,ben fredda 70 g
7e69e036-7364-3b4b-81fc-bf56f8179c47,a23327e4-7035-3285-9563-16097266277e,Grappa,secca scura 20 g
7e69e036-7364-3b4b-81fc-bf56f8179c47,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,15 g
7e69e036-7364-3b4b-81fc-bf56f8179c47,39bf8879-de05-394f-af6a-c761be7c9bf7,Pepe nero,q.b.
7e69e036-7364-3b4b-81fc-bf56f8179c47,af5d8437-e5d9-366a-8531-43bb503bbf13,Valtellina Casera,non stagionato 200 g
7e69e036-7364-3b4b-81fc-bf56f8179c47,d089fed3-a887-335d-8805-f488506b19fa,Olio di semi di arachide,1 l
7e69e036-7364-3b4b-81fc-bf56f8179c47,95eedd84-2778-32a5-a939-5331d35b7219,Cicorino,70 g
7e69e036-7364-3b4b-81fc-bf56f8179c47,13d4dcd6-ccff-3016-a8b7-fa7701f20815,Olio extravergine d'oliva,4 cucchiai
7e69e036-7364-3b4b-81fc-bf56f8179c47,f13e4920-0d10-398b-be8b-abf0631a1fab,Aceto,Grumello 2 cucchiai
7e69e036-7364-3b4b-81fc-bf56f8179c47,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,q.b.
7e69e036-7364-3b4b-81fc-bf56f8179c47,39bf8879-de05-394f-af6a-c761be7c9bf7,Pepe nero,q.b.
9276446c-d10d-3475-9c79-d3a84c0ebfff,6be96e9d-e4b9-3694-801a-8c6e084f7f8c,Filetto di maiale,500 g
9276446c-d10d-3475-9c79-d3a84c0ebfff,3ffe61d9-3440-39ee-a967-4cff06fff0e8,Zenzero,fresco 25 gr
9276446c-d10d-3475-9c79-d3a84c0ebfff,eca207fd-befc-334a-90c5-caa3029dd217,Salsa di soia,30 g
9276446c-d10d-3475-9c79-d3a84c0ebfff,be026cea-0799-3342-a4db-f7e0e515074a,Miele millefiori,2 cucchiai
9276446c-d10d-3475-9c79-d3a84c0ebfff,2b9eb2ff-79e3-333a-81ca-338632e84d12,Olio di sesamo,2 cucchiai
9276446c-d10d-3475-9c79-d3a84c0ebfff,d3cec5ea-554c-3be2-ab85-e909aeed2f46,Peperoncino fresco,5 g
9276446c-d10d-3475-9c79-d3a84c0ebfff,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,q.b.
11384af1-96d4-3299-9385-b67d33ecd681,3397fef0-8e00-3b30-a3b2-13fb4d0d418a,Patate,400 g
11384af1-96d4-3299-9385-b67d33ecd681,250bd280-9030-3150-be1f-f3a493c0c3e2,Zucchine,350 g
11384af1-96d4-3299-9385-b67d33ecd681,8c59e05d-5ab6-3180-8f4d-4aef99779964,Peperoni rossi,1
11384af1-96d4-3299-9385-b67d33ecd681,2e1d7fc8-9ff1-3691-b5f8-7325d9144b0c,Uova,1
11384af1-96d4-3299-9385-b67d33ecd681,fbd7d2b3-4a63-3be1-b5cd-83bd2026ea62,Scamorza affumicata,100 g
11384af1-96d4-3299-9385-b67d33ecd681,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,q.b.
