recipe_id,title,description
e5a7b356-4afc-36d7-a901-01396e9253ff,Crescia al formaggio,"Preparate il lievitino: sciogliete il lievito nel latte tiepido (vi consigliamo di non superare i °)  e mescolate , poi versate subito il composto in una ciotola con  g di farina .Amalgamate mescolando velocemente con un cucchiaio  o con le mani, fino ad assorbire tutta la farina. Una volta pronto , coprite con la pellicola e lasciate lievitare il lievitino per circa  ore in un luogo tiepido, dovrà raddoppiare di volume. Mezz’ora prima della fine della lievitazione iniziate a pesare lo strutto e lasciatelo a temperatura ambiente perché si ammorbidisca. Quando il lievitino sarà pronto, versate  g di farina in una ciotola, poi unite i formaggi grattugiati: Parmigiano Reggiano DOP e Pecorino romano .Insaporite con  cucchiaini di pepe macinato  e mescolate. Rompete le uova in una ciotola e sbattetele leggermente . Sulla spianatoia versate il mix di farina, formaggi e pepe e create una fontana .Al centro ponete il lievitino e ditribuite lo strutto tutto intorno a fiocchetti . Al centro versate anche le uova , iniziate ad impastare con una forchetta o con le mani, per non far colare il composto .Continuate a lavorare l'impasto per una decina di minuti , all’inizio potrebbe essere molto appiccicoso ma andando avanti ad impastare gli ingredienti si amalgameranno. Verso la fine aggiungete il sale  e maneggiate ancora per incorporarlo .Date delle pieghe al panetto: appiattitelo a formare un quadrato, poi con le mani portate i lembi verso l’interno uno per volta formando una sorta di “pacchetto” . Fate lo stesso per gli altri due lembi  .Capovolgete in modo che la chiusura sia a contatto con la spianatoia, quindi pirlate l'impasto roteandolo sul piano in modo da sigillare la chiusura . Prendete lo stampo in alluminio di diametro inferiore  cm, diametro superiore , cm e altezza  cm. Spennellate bene con olio e infarinatelo con cura. Ponete all'interno l’impasto, coprite con pellicola e fate lievitare per circa  ore lontano da correnti d'aria o in forno con luce spenta (la temperatura deve aggirarsi intorno ai °).L'impasto dovrà arrivare quasi fino al bordo dello stampo , quindi se le  ore non saranno state sufficienti lasciatelo lievitare più tempo. Cuocete la crescia in forno statico preriscaldato a ° per  minuti, ponendo lo stampo sul ripiano basso del forno. Dopo i  minuti, alzate la temperatura del forno a ° e cuocete per altri  minuti: lasciate lo stampo sul ripiano basso se la crescia è già dorata, in caso contrario potete spostarlo su un ripiano più in alto, l'importante è che la cupola non tocchi la resistenza. Prima di sfornare, fate la prova dello stecchino per verificare la cottura . Sfornate la crescia e lasciate intiepidire, quindi sformate e fate raffreddare su un piatto da portata . Attendete che la crescia sia ben fredda prima di tagliarla e servirla !"
489857e2-5764-3427-a1df-9bc10a00366f,Gyros,"Per preparare il gyros iniziate ad affettare finemente la carne, con l’aiuto di un'affettatrice perchè deve essere molto sottile  e riducete le fettine ricavate in pezzi più piccoli . Foderate una leccarda con carta da forno, oliatela e disponete sopra i pezzi di carne . Conditeli con una spolverata di pepe nero  e infornateli in forno caldo a ° per  minuti : la carne dovrà essere ben cotta e croccante.Preparate le pita seguendo il procedimento che trovate qui (Pita) e appena sfornate, lasciatele sotto ad una campana di vetro fino al momento dell'utilizzo . Friggete le patatine  e tenetele in caldo, quindi spostate la carne in una ciotola e prendete lo tzatziki , che avrete già preparato secondo le istruzioni che trovate qui (Tzatziki).Tagliate tutte le verdure che serviranno a farcire il gyros: lavate i pomodori e tagliateli a fette , lavate l’insalata e riducetela in pezzi più piccoli  e affettate la cipolla bianca finemente .A questo punto potete assemblare i vostri gyros: su ogni pita stendete un cucchaio di tzatziki , farcite con un po' di insalata, le fette di pomodori e qualche filo di cipolla . Aggiungete la carne e per completare qualche patatina fritta . Chiudete il gyros partendo dal basso, scaldetelo per qualche minuto in forno e servitelo caldo!"
537d7702-1d4f-344a-8be8-d04c9f56708e,Penne ai peperoni,"Per realizzare le penne ai peperoni sbucciate la cipolla bianca e affettatela finemente , in un tegame scaldate l'olio di oliva con due alici scolate dall’olio di conservazione e le cipolle affettate , fate stufare la cipolla con poca acqua finché non sarà morbida, ci vorranno circa  minuti. Intanto ponete sul fuoco una pentola con abbondante acqua, da salare quando bollirà: vi servirà successivamente per cuocere la pasta. A questo punto, lavate i peperoni sotto acqua corrente, privateli del picciolo Tagliateli a metà e con un coltellino eliminate i semini e i filamenti interni ; ora tagliateli a listarelle (-)e una volta che la cipolla sarà ben stufata aggiungete i peperoni , bagnateli con poca acqua e fate stufare per circa  minuti, poi unite la passata di pomodoro  e smorzate l’acidità con un pizzico di zucchero di canna .Profumate il sugo con le foglioline di basilico fresco (tenetene qualcuna da parte per guarnire i piatti se preferite) , mescolate poi coprite con il coperchio e proseguite la cottura per circa  minuti, mescolando di tanto intanto . Nel frattempo cuocete la pasta, avendo cura di cuocerla al dente per circa  minuti (regolatevi in base al tempo di cottura indicato sulla confezione) .Una volta al dente, scolate la pasta direttamente nel tegame con il sugo di peperoni , mescolate per insaporire bene. Le penne ai peperoni sono pronte , servitele ben calde guarnendo il piatto con una fogliolina di basilico !"
f3f3a183-80c7-38c5-a420-8a56a1aa4f87,Pappardelle agli asparagi e gamberi,"Per preparare le pappardelle agli asparagi e gamberi iniziate dalla pulizia degli asparagi: tagliate via la base e pelate la parte più chiara e coriacea . Bollite gli asparagi interi in un’apposita asparagera per - minuti , tenendo le punte fuori dall’acqua . La cottura non dovrebbe essere prolungata per non disfare gli asparagi che devono mantenere una certa consistenza: in questo caso dovrete regolarvi in base alla grandezza degli asparagi stessi.Togliete gli asparagi dalla pentola e tagliatene metà a rondelle  conservandone le punte. Usate l'altra metà degli asparagi per creare una salsa: frullateli in un mixer con un mestolo di acqua di cottura  fino a ottenere un composto cremoso .Nel frattempo, tritate finemente la cipolla , sciogliete  grammi di burro in una casseruola antiaderente , versate la cipolla tritata  e lasciatela appassire per  minuti circa a fuoco moderato. Intanto ponete sul fuoco una pentola colma di acqua salata e portate al bollore, servirà per la cottura della pasta.Aggiungete le code di gamberi sgusciate , cuocete qualche minuto e sfumate con il vino bianco . Lasciate evaporare e poi unite gli asparagi a rondelle .Incorporate anche la salsa  e la panna , salate e pepate a piacere e proseguite la cottura a fuoco moderato. Nel frattempo cuocete la pasta per circa  minuti o il tempo riportato sulla confezione .Scolate la pasta  tenendo da parte l’acqua di cottura. Versate le pappardelle nel tegame con il condimento , unite le punte degli asparagi tenute da parte , fate saltare qualche istante e aggiungete acqua di cottura se necessario.Per finire insaporite con l’erba cipollina tritata . Le pappardelle agli asparagi e gamberi sono pronte , servite ben calde ."
5204de72-d8c6-3af6-b00a-14a105cd6e86,Rotolo di frittata farcito,"Per preparare il rotolo di frittata farcito iniziate dalla preparazione del pesto di rucola, che servirà per il ripieno. Lavate molto bene la rucola sotto abbondante acqua fresca corrente, asciugatela e mettetela nel bicchiere del mixer : aggiungete i pinoli , il Grana Padano grattugiato poi versate anche il pecorino , lo spicchio di aglio sbucciato e intero  e il sale .Cominciate a frullare a bassa velocità il tutto  e, mano a mano, aggiungete il restante olio extravergine d'oliva a filo fino ad ottenere una crema ben amalgamata e fluida . Una volta preparato il pesto di rucola, tenetelo da parte e iniziate a preparare la frittata: sbattete le uova in una ciotola e aggiungete il sale , il pepe  e il formaggio grattuggiato .Prendete una teglia da forno della dimensione di circa x cm, foderatela con della carta da forno e spennellatela con poco olio . Versate il composto  e ponete la frittata a cuocere in forno statico preriscaldato a ° per  minuti o a ° per - minuti in forno ventilato .Quando la frittata sarà cotta, estraete la teglia , ponete della pellicola trasparente su un tagliere ; capovolgete la teglia su di essa e sfilate delicatamente la carta forno, quindi lasciate raffreddare . Quando la frittata sarà fredda, farcitela adagiando le fette di scamorza  e cospargete con il pesto di rucola che avete preparato in precedenza . Coprite quindi con delle foglie di rucola fresca precedentemente lavata e infine terminate con uno strato di prosciutto crudo . Arrotolate la frittata  e avvolgetela ben stretta con della pellicola trasparente ,cercando di stringerla quanto basta per renderla compatta e perché mantenga la forma.Ponete quindi il rotolo di frittata farcito in frigorifero in modo che si compatti e si insaporisca per almeno  ora. Trascorso il tempo necessario, togliete delicatamente la pellicola trasparente dal rotolo , tagliatelo a fette  e il vostro rotolo di frittata farcito sarà pronto per essere servito !"
596af5a5-2804-369e-a9b3-a8b21b3ab3f2,Paste di meliga,"Per realizzare le paste di meliga: ponete in una ciotola la farina di mais fioretto , la farina  setacciata , il pizzico di sale, i semi di una mezza bacca di vaniglia e lo zucchero semolato .Con un cucchiaio di legno, mescolate bene le polveri ; quindi aggiungete il burro ammorbidito tagliato a pezzi  e grattugiate nell’impasto la scorza di un limone .Mescolate bene per amalgamare gli ingredienti.Unite l’uovo e il tuorlo e incorporatele bene al composto , mescolando con un cucchiaio di legno: dovrete ottenere un impasto cremoso, morbido e omogeneo . Trasferite l’impasto in una sac-à-poche con beccuccio a stella .Imburrate sui lati e al centro una leccarda  e foderatela con carta da forno; spremete direttamente su di essa la pasta dalla sac-à-poche, formando delle piccole ciambelline rotonde . Fate cuocere in forno statico a ° per / minuti, fino a che le paste non saranno ben dorate . Ecco pronte le vostre paste di meliga ."
36b36715-8e88-32cf-a469-32cf64cd7478,Ciambella senza uova,"Per preparare la ciambella senza uova, iniziate setacciando insieme la farina , la fecola di patate  e il lievito in polvere  in una ciotola.Mescolate con un cucchiaio, poi aggiungete lo zucchero semolato  e mescolate ancora . Ora versate il latte a filo mescolando contemporaneamente con una frusta per evitare la formazione di grumi .Quando il latte si sarà ben amalgamato, versate l’olio di semi a filo, sempre mescolando con la frusta . Infine aggiungete la scorza di limone grattugiata  e mescolate ancora per rendere l’impasto omogeneo. Prendete uno stampo da ciambella del diametro di  cm, oliatelo con l’aiuto di un pennello  e infarinatelo,poi versatevi dentro il composto . Cuocete la ciambella in forno statico preriscaldato a ° per - minuti. Una volta trascorso il tempo di cottura, verificate che sia ben cotta con uno stecchino, dopodiché sfornatela e lasciatela intiepidire . Infine capovolgetela su una gratella e fatela raffreddare completamente : la vostra ciambella senza uova è pronta per essere tagliata a fette e gustata!"
a77d93f8-8c25-38c0-b1e4-4871a8572ce3,Pancake integrali,"Per preparare i pancake integrali versate l’uovo e lo zucchero di canna in una ciotola  e lavorateli con la frusta a mano . Aggiungete gradualmente la farina integrale .Unite il latte , infine il lievito  e continuate a mescolare fino ad ottenere un composto omogeneo .Scaldate una padella antiaderente del diametro di  cm, poi versate un mestolo del composto  e cuocete a fuoco medio-basso fino alla comparsa delle bollicine in superficie. A questo punto girate il pancake con una paletta  e cuocete per pochi minuti anche dall’altro lato . Procedete in questo modo fino ad esaurimento dell’impasto, dopodiché i vostri pancake integrali sono pronti per essere serviti!"
3e68e430-fd53-3544-a0e3-fbd1b85f7d42,Orecchiette broccoli e salsiccia,"Per preparare le orecchiette con broccoli e salsiccia, iniziate a portare a bollore una pentola piena d’acqua salata. Staccate dai broccoli le cime  e dividetele a metà o addirittura in  se troppo grandi; quindi trasferitele nell’acqua bollente  e ponete un coperchio sulla pentola . Fate cuocere le verdure per - minuti e nel frattempo proseguite con il resto.Tritate finemente timo e rosmarino  e teneteli da parte. Incidete la salsiccia ed eliminate il budello, tirandolo via delicatamente con le mani , quindi sgranate la salsiccia con i rebbi di una forchetta .Irrorate di olio di oliva una capiente padella  e fate soffriggere lo spicchio di aglio, quindi aggiungete la salsiccia . Dopo qualche secondo aggiungete il trito di erbe aromatiche e sfumate la carne con il vino bianco .Con l’aiuto di una schiumarola, quindi senza buttare via l’acqua di cottura, prelevate i broccoli cotti  e uniteli alla carne poco alla volta . Lasciate cuocere tutto per - minuti, quindi eliminate l’aglio con l’aiuto di una pinza da cucina e aggiungete un pizzico di pepe nero. Lasciate che l'acqua dove avete cotto i broccoli raggiunga il bollore, dopodiché buttate la pasta e lasciate cuocere . Quando la pasta è cotta scolatela con una schiumarola , trasferendola direttamente nel condimento di broccoli e salsiccia.Aggiungete le ultime orecchiette prelevando anche un mestolo di acqua di cottura, laddove necessario , quindi amalgamate bene la pasta nel condimento, aggiungendo del pepe nero e facendo saltare tutto in padella per un paio di minuti . Le orecchiette con broccoli e salsiccia sono pronte, dovete solo impiattarle ."
3c59ed67-3e2e-3440-b9cb-666f7e94aad4,Zuppa di pesce,"Per realizzare la zuppa di pesce iniziate a pulire le gallinelle: dopo averle eviscerate e sciacquate, incidete il dorso all'altezza della lisca centrale  e dividetele in due filetti  , quindi estraete le lische più piccole con l'apposita pinza da cucina , tenete il filetto adagiato sul tagliare e strofinatelo con i polpastrelli per individuare le lische. Conservate gli scarti che serviranno per il brodo.Occupatevi ora delle triglie: dopo averle eviscerate e sciacquate, staccate la testa e la coda , incidete il dorso e ricavate due filetti eliminando la lisca centrale  Potete anche procedere facendo un'incisione alla base della testa della triglia, quindi scorrere la lama dalla testa alla coda per ottenere il primo filetto. Eliminate anche qui le lische con la pinza. Conservate gli scarti. Ora pulite anche la rana pescatrice: evisceratela, eliminate coda e pinne, staccate la pelle e incidete con il coltello lungo tutto il dorso, accanto all'osso centrale, ricavate il filetto, tagliatelo in tranci . Tenete sempre da parte gli scarti.Pulite i gamberi: staccate la testa e la coda, eliminate il carapace  ed estraete il filamento scuro sul dorso , aiutandovi con uno stuzzicadenti. Ora lavate la verdure per il brodo di pesce e tagliatele a tocchetti .In un tegame versate le verdure , il prezzemolo, gli scarti della pulizia dei pesci  e il pepe in grani, potete scegliere se usare quello nero o quello bianco .Coprite con l'acqua , accendete il fuoco e cuocete per due ore dal bollore. Durante la cottura eliminate la schiuma che si formerà in superficie con una schiumarola . Intanto pulite le cozze: assicuratevi che siano tutte chiuse, quelle rotte o aperte andranno scartate. Eliminate eventuali denti di cane sul guscio con un coltellino, staccate la barbetta e, infine, grattate via le impurità con una paglietta pulita .Ora sciacquatele accuratamente . In un tegame scaldate un filo d'olio con uno spicchio d'aglio scamiciato . Versate le cozze  e coprite con il coperchio. Cuocete per - minuti scuotendo il tegame di tanto in tanto.Le cozze dovranno risultare tutte aperte . Scolatele attraverso un colino per raccogliere la loro acqua di cottura . Quindi sgusciatele , avendo cura di tenere da parte qualche cozza con il guscio per la guarnizione dei piatti.Ora tagliate a striscioline le seppie . In una pentola ampia scaldate un giro d'olio con due spicchi d'aglio scamiciati, versate le seppie e rosolatele a fuoco vivace per - minuti . Sfumate con il vino bianco e lasciate evaporare .Versate la passata di pomodoro  e l'acqua di cottura delle cozze . Coprite con il coperchio e cuocete per  minuti .Intanto il brodo di pesce sarà pronto , filtratelo attraverso un colino  e tenetelo da parte .Eliminate gli spicchi d'aglio dalla zuppa , aggiungete i tranci di rana pescatrice  e  g del brodo di pesce che avete preparato . Cuocete a fuoco basso per  minuti.A questo punto unite anche i filetti di gallinella  e di triglia , proseguite la cottura per altri  minuti, roteando il tegame così da non sfaldare il pesce. Per finire versate i gamberi e le cozze sgusciate .Salate e pepate solo ora, lasciate insaporire ancora un minuto, poi spegnete il fuoco, unite le cozze con il guscio, il prezzemolo tritato  e servite in tavola la zuppa di pesce ben calda ."
0fb428d0-8044-325c-9b35-c5ea269e084d,Petto di pollo ai peperoni,"Per realizzare il petto di pollo ai peperoni iniziate mondando lo scalogno, quindi tritatelo finemente . Lavate i peperoni rossi e gialli, divideteli a metà  poi eliminate il picciolo  e i semini interni.Affettate a listarelle i peperoni  e teneteli da parte. In un tegame ampio scaldate l’olio di oliva, poi versate lo scalogno tritato , fate soffriggere per  minuto quindi bagnate con un mestolo di acqua calda  (o brodo vegetale)  e fate stufare per altri  minuti a fuoco dolce.Una volta che lo scalogno sarà morbido , aggiungete i pomodorini datterini pelati , i peperoni a listarelle ,pepate e salate a piacere , coprite con il coperchio  e lasciate cuocere a fuoco moderato per  minuti. Nel frattempo sciogliete il burro in una padella a fuoco bassissimo ,infarinate le fettine di petto di pollo , una volta che il burro inizierà a sfrigolare, adagiate le fettine per rosolarle  da entrambi i lati per qualche minuto a fuoco medio, poi sfumate con il vino bianco  e lasciate evaporare,cuocete pochi minuti, giusto il tempo di dorare la carne . Quando il sugo di peperoni e datterini sarà pronto , unite i petti di pollo rosolati Coprite con il coperchio  e cuocete ancora per  minuti a fuoco medio, trascorso questo tempo, togliete il coperchio e proseguite la cottura per altri  minuti a fuoco basso per addensare un po' la salsa. Il petto di pollo ai peperoni è pronto , servitelo ben caldo !"
a7886019-812e-3204-a6f2-49732ac0ed7e,Supplì mozzarella e pomodoro,"Come prima cosa mondate la cipolla e tritatela grossolanamente . In un tegame versate un filo d'olio, la cipolla e lasciate rosolare per circa  minuti. Aggiungete quindi il riso  e mescolate. Tostate il riso per circa  minuti a fuoco medio .A questo punto aggiungete il brodo bollente , fino a coprire il riso. Unite poi la passata di pomodoro  e mescolate bene . Proseguite la cottura del riso aggiungendo altro brodo caldo al bisogno. Una volta che sarà cotto e risulterà ben asciutto spegnete il fuoco. Aggiungete il Grana grattugiato , aggiungete un pizzico di pepe  e regolate eventualmente di sale. Se il vostro brodo era già salato non dovrebbe essere necessario. Trasferite quindi il risotto su un vassoio (o su una teglia con carta forno) e con un mestolo stendetelo bene . Lasciate intiepidire, poi trasferite in frigorifero per  ore. A questo punto prendete la mozzarella e tagliatela a cubetti grandi  cm . Quando il riso sarà ben compatto riprendetelo dal frigo. Ora potete formare i supplì: inumiditevi come prima cosa le mani, così il riso non si attaccherà. Prelevate una parte del composto con un cucchiaio e trasferitelo sulla mano. Schiacciate leggermente in modo da allargare il riso ,posizionate poi dei cubetti di mozzarella al centro  e modellate il riso con le mani in modo da ottenere la classica forma da supplì, leggermente allungata . Ripetete questa operazione fino a terminare il riso, con queste dosi otterrete  supplì . Passate ora alla panatura. Sbattete le uova in una ciotolina, aggiungendo un pizzico di sale . Prendete uno dei supplì passatelo prima nell'uovo  e poi nel pangrattato ,in modo da ricoprirlo completamente . Ora fate una doppia panatura, passandolo di nuovo nell'uovo  e poi di nuovo nel pangrattato . Procedete in questo modo per tutti gli altri e man mano disponeteli in un vassoio . Scaldate abbondante olio di semi fino a raggiungere la temperatura di -°, immergete due pezzi per volta , in modo da non abbassare la temperatura dell'olio. Aspettate alcuni minuti e quando saranno ben dorati scolateli utilizzando una schiumarola . Trasferite su un vassoio rivestito con carta per fritti  e proseguite in questo modo fino a terminare la cottura . Servite i supplì mozzarella e pomodoro caldi e filanti . "
f99a3ce4-13b3-3420-8a34-d821c195c405,Pollo ai peperoni alla romana,"Per preparare il pollo ai peperoni alla romana come prima cosa lavate i peperoni. Divideteli a metà  ed eliminate i semi e i filamenti interni. Tagliate i peperoni a fette  e poi a pezzetti .Raccogliete i peperoni gialli e rossi in una ciotola . Tagliate anche i pomodori a cubetti . Ora occupatevi del pollo, dovrete tagliarlo in pezzi; se avete poca manualità vi consigliamo di acquistarlo già tagliato. Utilizzando un coltello affilato separate prima le cosce .Da queste ricavate fusi e sovracosce . Ora separate anche le ali  e il petto .Dividete i petti a metà se dovessero essere troppo grandi . Una volta che avrete tagliato il pollo a pezzi, salatelo per bene  e passate alla cottura. In una padella capiente versate l'olio e  spicchi d'aglio . Aggiungete poi i pezzi di pollo e, quando saranno ben dorati, girateli  ed eliminate l'aglio. Lasciate dorare anche dall'altro lato e sfumate con il vino bianco . Una volta evaporato completamente aggiungete i pomodori .Unite anche i peperoni , il sale, il pepe  e coprite con un coperchio .Lasciate cuocere per  minuti, poi togliete il coperchio . Alzate la fiamma per far ridurre eventualmente il sughetto  e servite ."
4f988346-978a-3395-818c-f67a11a67705,Tagliolini al limone,"Per realizzare i tagliolini al limone, per prima cosa preparate la pasta fresca: in una ciotola versate la farina (potete rimanere un po' indietro rispetto alla dose consigliata e aggiungerne al bisogno mentre impastate) , rompete le uova e iniziate a mescolare con una forchetta , poi usate le mani per maneggiare gli ingredienti fino a ottenere un impasto omogeneo .Trasferite l’impasto su un piano di lavoro leggermente infarinato e continuate a lavorarlo energicamente ; aggiungete poca farina se necessario e maneggiate fino a ottenere un impasto liscio ed elastico. Formate una pallina  e ponetela in un sacchetto per alimenti  o avvolgetela nella pellicola trasparente e fate riposare almeno  minuti a temperatura ambiente, in luogo fresco e asciutto.Trascorso il tempo di riposo, riprendete la pasta, spolverizzate con pochissima farina , poi dividetela in  porzioni; richiudete nella pellicola quella che non usate subito per non farla seccare, l'altra potete tirarla con la macchina (potete in alternativa usare il mattarello), passando dal livello più basso a quello più alto fino a ottenere una sfoglia molto sottile . Adagiate le strisce ottenute su un piano di lavoro leggermente infarinato con semola rimacinata, con cui potrete spolverizzare anche le sfoglie pasta . Ricavate tre rettangoli da ciascuna sfoglia, lasciate che si asciughino per - minuti per lato. Dopodiché avvolgete i rettangoli su se stessi, senza pressare, per formare dei rotolini e tagliateli col coltello a striscioline di  mm di spessore . Srotolate i tagliolini con delicatezza prendendo un lembo di pasta , arrotolateli a nido  e lasciateli seccare su un canovaccio pulito e leggermente infarinato oppure su uno stendipasta. Proseguite fino a terminare tutta la pasta fresca.Una volta pronti i tagliolini, passate alla preparazione del condimento: lavate bene il limone e grattugiate la scorza , facendo attenzione a evitare la parte bianca, di sapore amarognolo; poi spremete il succo del limone . Prendete un tegame capiente o una padella larga dai bordi alti, aggiungete l’olio, il burro e la scorza di limone  e fate sciogliere il tutto a fuoco molto dolce.Unite anche il succo di limone (potete filtrarlo per evitare che i semini finiscano nel condimento) . Lessate i tagliolini in acqua bollente salata per - minuti al massimo , poi scolateli e aggiungeteli direttamente alla padella col condimento .Fate saltare velocemente il tutto, aggiungendo un mestolo di acqua di cottura della pasta se necessario e mescolando per amalgamare bene . Aggiungete qualche fogliolina di timo  e spegnete il fuoco. I vostri tagliolini al limone sono pronti per essere serviti ben caldi !"
ff1a81fb-083a-30c8-b226-2824e137cb2d,Pane cafone,"Per preparare il pane cafone dovrete realizzare  impasti diversi. Iniziamo con il primo: prelevate  gr dal vostro lievito madre (qui la ricetta di GialloZafferano), oppure procuratevi il lievito madre presso il vostro fornaio di fiducia, e ponetelo in una ciotola insieme all'acqua . Sciogliete il lievito con le mani , quindi unite la farina  a pioggia  eimpastate fino ad ottenere un impasto liscio e omogeneo, che modellerete a forma di pallina . Lasciate lievitare questo primo impasto per almeno  ore nella ciotola, leggermente infarinata, coperta con pellicola, dentro il forno spento con la luce accesa. Il volume iniziale, trascorso il tempo, dovrà raddoppiare .Ora è il momento di procedere con il secondo impasto: in una ciotola più grande, sciogliete l'impasto precedente con altri  ml di acqua (-), aggiungete la farina   eimpastate il tutto, come fatto prima . Riponete anche il secondo impasto a lievitare per almeno  ore in una ciotola, coperta con pellicola, in forno spento con luce accesa . Quando anche il secondo impasto sarà lievitato  potrete passare alla realizzazione dell'impasto finale.Versate l'impasto lievitato nella tazza di una planetaria munita di foglia (se non l'avete, potete impastare a mano) e aggiungete metà dei  ml di acqua ; azionate la macchina a velocità bassa, per sciogliere l'impasto, quindi, una volta sciolto, unite le farina a pioggia, un cucchiaio alla volta , alternandole alla restante acqua, in cui avrete disciolto il sale. Quando gli ingredienti si saranno raccolti intorno alla foglia, sganciatela e montate il gancio , con il quale impasterete il tutto per almeno  minuti a velocità bassa. L'impasto dovrà incordarsi attorno al gancio e staccarsi dai lati della ciotola.Versate l'impasto, ben morbido sulla spianatoia, leggermente infarinata: dovrete dargli delle pieghe per rinforzare l'impasto in modo che la lievitazione si sviluppi verso l'alto. Allungate un un po' l'impasto con le mani , dandogli forma rettangolare, quindi rivoltate il primo lato verso il centro e fate lo stesso anche con l'altro, sovrapponendolo(-).Girate il panetto, allungatelo un po'  e rifate le pieghe come prima, ripiegando i lati verso il centro (-). Lasciate riposare l'impasto per - minuti. Trascorso questo tempo operate le pieghe nuovamente, come già illustrato, e lasciate ancora riposare per - minuti.A questo punto, se volete ottenere due filoncini, dividete l'impasto in due parti uguali, con i quali potrete formare due pagnotte o due filoni . Se preferite potete anche ricavare una pagnotta unica. Procedete ora in questo modo per i filoni: impastate leggermente un pezzo, raccogliendo i lati verso il centro, appiattitelo leggermente  quindi  arrotolate il panetto su se stesso partendo da un lato , schiacciando con le dita verso il basso e arrotolandolo fino alla fine. Se volete invece una pagnotta, piegate i due lembi del filone al di sotto ed arrotondate l'impasto.Pizzicate con le dita il lembo superiore del filone per far aderire la pasta . Ecco pronto il primo filoncino , procedete nella stessa maniera sopra descritta anche con il secondo pezzo di impasto. Prendete ora una teglia da forno e rivestitila con due canovacci puliti, sistemati uno accanto all'altro e ben piegati in modo da creare un divisorio al centro, ben infarinati con la semola .Adagiate i filoni ognuno su di un canovaccio , spolverizzateli con abbondante semola e richiudete i lembi dei canovacci, per coprire i pani . Coprite la teglia con pellicola trasparente (non troppo stretta, altrimenti non ci sarà spazio per la lievitazione) oppure infilatela in un capiento sacchetto per alimenti .  Il pane cafone dovrà lievitare per - ore.Trascorso questo tempo, i filoni saranno ben gonfi e pronti per la cottura . Riscaldate il forno statico a  ° lasciando all'interno la leccarda su cui cuoceranno i filoni (si consiglia, per chi la possiede, di porre una pietra refrattaria sul fondo del forno al posto della leccarda), che dovrà essere ben calda. Se avete un forno ventilato, impostate la temperatura a  °. Afferrando i lembi del canovaccio, rovesciate un filone alla volta su di un foglio di carta da forno : non toccate troppo il pane altrimenti si sgonfierà! Operate, con un coltello a lama liscia e ben affilato, delle incisioni diagonali . Potete anche non inciderlo se preferite.Fate scivolare la carta da forno sulla leccarda molto calda  e prima di infornare il pane, spruzzate con un vaporizzatore nel forno dell'acqua fredda, per - volte . In alternativa al vaporizzatore, potete mettere sul fondo del forno una teglia contenente - cubetti di ghiaccio. Infornate il pane e rispruzzate ancora dell'acqua per - volte. Infornate il pane a / dell'altezza del forno (quindi piuttosto in basso) e lasciate cuocere il pane per circa  minuti in forno statico (in ventilato per  minuti). Dopo questo tempo, abbassate la temperatura a ° (° se ventilato) e continuate la cottura per altri - minuti. Una volta cotto, estraete il pane e posizionatelo a raffreddare su di una gratella. Il vostro pane cafone è pronto : sentirete che buono!"
ba28cc41-66f1-33c5-a3cf-75a2999e8928,Zuppa di fagioli neri messicana,"Mettete in ammollo i fagioli neri per  ore in acqua fredda (fatelo la sera prima della preparazione e lasciateli in ammollo tutta la notte).Sciacquate i fagioli e scolateli. Mettete in un tegame l’olio, il peperoncino (intero o a pezzetti), la cipolla e l’aglio tritati, il pezzo intero di pancetta affumicata e l’alloro; fate soffriggere il tutto a fuoco dolce e poi aggiungete il pomodoro tagliato a cubetti, la cannella e in ultimo i fagioli neri.Aggiungete il brodo di pollo e fate cuocere per circa  minuti a fuoco basso, coprendo il tegame con un coperchio e lasciando un piccolo sfiato. A cottura avvenuta dei fagioli, aggiustate di sale e di pepe e servite la zuppa di fagioli neri messicana accompagnandola con le tortillas che potete trovare su nostro sito, consultando la scheda delle  tortillas di farina bianca."
